path,label,speaker_id,fake_level,duration,source_dataset,synthesis_tool,text_id,reference_path
fake\vc_simulated\1472\1472_1472_285314_000027_000002_004816.wav,fake,1472,4,8.802,LibriTTS,your_tts_simulated,1472_285314_000027_000002,train\real\LibriTTS\580\580_126945_000018_000010_004376.wav
fake\vc_simulated\5126\5126_5126_36956_000026_000000_004817.wav,fake,5126,4,9.393,LibriTTS,your_tts_simulated,5126_36956_000026_000000,train\real\LibriTTS\1603\1603_139324_000015_000000_014990.wav
fake\vc_simulated\6686\6686_6686_216563_000007_000001_004818.wav,fake,6686,4,12.353,LibriTTS,your_tts_simulated,6686_216563_000007_000001,train\real\LibriTTS\1923\1923_155646_000013_000001_005799.wav
fake\vc_simulated\5809\5809_5809_51163_000018_000000_004819.wav,fake,5809,4,5.681,LibriTTS,your_tts_simulated,5809_51163_000018_000000,train\real\LibriTTS\7478\7478_98645_000006_000003_004496.wav
fake\vc_simulated\4331\4331_4331_57179_000003_000002_004820.wav,fake,4331,4,14.082,LibriTTS,your_tts_simulated,4331_57179_000003_000002,train\real\LibriTTS\274\274_121392_000063_000007_008086.wav
fake\vc_simulated\6981\6981_6981_70843_000085_000001_004821.wav,fake,6981,4,9.985,LibriTTS,your_tts_simulated,6981_70843_000085_000001,train\real\LibriTTS\122\122_121729_000038_000000_011947.wav
fake\vc_simulated\5809\5809_5809_51162_000023_000000_004822.wav,fake,5809,4,8.609,LibriTTS,your_tts_simulated,5809_51162_000023_000000,train\real\LibriTTS\3967\3967_292604_000004_000001_003525.wav
fake\vc_simulated\175\175_175_127696_000001_000001_004823.wav,fake,175,4,13.665,LibriTTS,your_tts_simulated,175_127696_000001_000001,train\real\LibriTTS\6694\6694_70837_000089_000001_014026.wav
fake\vc_simulated\5293\5293_5293_82020_000012_000005_004824.wav,fake,5293,4,8.609,LibriTTS,your_tts_simulated,5293_82020_000012_000005,train\real\LibriTTS\335\335_125941_000055_000000_013166.wav
fake\vc_simulated\1825\1825_1825_135580_000136_000000_004825.wav,fake,1825,4,7.969,LibriTTS,your_tts_simulated,1825_135580_000136_000000,train\real\LibriTTS\6038\6038_56777_000042_000000_010163.wav
fake\vc_simulated\2827\2827_2827_170440_000010_000005_004826.wav,fake,2827,4,10.033,LibriTTS,your_tts_simulated,2827_170440_000010_000005,train\real\LibriTTS\3025\3025_12971_000046_000000_009160.wav
fake\vc_simulated\3357\3357_3357_28375_000029_000000_004827.wav,fake,3357,4,12.097,LibriTTS,your_tts_simulated,3357_28375_000029_000000,train\real\LibriTTS\240\240_160592_000061_000000_003940.wav
fake\vc_simulated\4039\4039_4039_184266_000038_000000_004828.wav,fake,4039,4,13.281,LibriTTS,your_tts_simulated,4039_184266_000038_000000,train\real\LibriTTS\4848\4848_101836_000029_000001_001458.wav
fake\vc_simulated\249\249_249_121331_000106_000002_004829.wav,fake,249,4,8.578,LibriTTS,your_tts_simulated,249_121331_000106_000002,train\real\LibriTTS\487\487_129440_000018_000002_000620.wav
fake\vc_simulated\7688\7688_7688_112187_000018_000000_004830.wav,fake,7688,4,6.529,LibriTTS,your_tts_simulated,7688_112187_000018_000000,train\real\LibriTTS\5007\5007_31609_000011_000000_004472.wav
fake\vc_simulated\2074\2074_2074_159371_000004_000011_004831.wav,fake,2074,4,9.489,LibriTTS,your_tts_simulated,2074_159371_000004_000011,train\real\LibriTTS\337\337_123025_000009_000000_004449.wav
fake\vc_simulated\3307\3307_3307_145145_000021_000004_004832.wav,fake,3307,4,9.953,LibriTTS,your_tts_simulated,3307_145145_000021_000004,train\real\LibriTTS\4744\4744_31668_000021_000000_013472.wav
fake\vc_simulated\1053\1053_1053_132821_000025_000001_004833.wav,fake,1053,4,7.281,LibriTTS,your_tts_simulated,1053_132821_000025_000001,train\real\LibriTTS\5672\5672_75791_000005_000005_004021.wav
fake\vc_simulated\922\922_922_132299_000003_000001_004834.wav,fake,922,4,6.785,LibriTTS,your_tts_simulated,922_132299_000003_000001,train\real\LibriTTS\492\492_131887_000005_000000_007944.wav
fake\vc_simulated\2709\2709_2709_158074_000049_000006_004835.wav,fake,2709,4,10.481,LibriTTS,your_tts_simulated,2709_158074_000049_000006,train\real\LibriTTS\1769\1769_143485_000017_000006_008112.wav
fake\vc_simulated\2598\2598_2598_4654_000086_000000_004836.wav,fake,2598,4,12.513,LibriTTS,your_tts_simulated,2598_4654_000086_000000,train\real\LibriTTS\8825\8825_292253_000019_000000_001514.wav
fake\vc_simulated\176\176_176_123269_000021_000005_004837.wav,fake,176,4,11.281,LibriTTS,your_tts_simulated,176_123269_000021_000005,train\real\LibriTTS\5583\5583_38026_000015_000002_009262.wav
fake\vc_simulated\5935\5935_5935_43322_000002_000001_004838.wav,fake,5935,4,13.457,LibriTTS,your_tts_simulated,5935_43322_000002_000001,train\real\LibriTTS\3792\3792_176660_000065_000000_006168.wav
fake\vc_simulated\16\16_16_122828_000024_000002_004839.wav,fake,16,4,8.001,LibriTTS,your_tts_simulated,16_122828_000024_000002,train\real\LibriTTS\7316\7316_10642_000031_000000_003735.wav
fake\vc_simulated\5985\5985_5985_300208_000014_000001_004840.wav,fake,5985,4,18.321,LibriTTS,your_tts_simulated,5985_300208_000014_000001,train\real\LibriTTS\8498\8498_287359_000062_000000_008228.wav
fake\vc_simulated\7832\7832_7832_114468_000001_000002_004841.wav,fake,7832,4,10.273,LibriTTS,your_tts_simulated,7832_114468_000001_000002,train\real\LibriTTS\3009\3009_10327_000028_000003_008343.wav
fake\vc_simulated\3922\3922_3922_715_000111_000000_004842.wav,fake,3922,4,7.121,LibriTTS,your_tts_simulated,3922_715_000111_000000,train\real\LibriTTS\3792\3792_176660_000065_000000_006168.wav
fake\vc_simulated\2299\2299_2299_6524_000031_000003_004843.wav,fake,2299,4,11.601,LibriTTS,your_tts_simulated,2299_6524_000031_000003,train\real\LibriTTS\2827\2827_170438_000004_000006_002368.wav
fake\vc_simulated\5985\5985_5985_300225_000003_000002_004844.wav,fake,5985,4,9.697,LibriTTS,your_tts_simulated,5985_300225_000003_000002,train\real\LibriTTS\7594\7594_91192_000011_000004_010917.wav
fake\vc_simulated\4381\4381_4381_14904_000009_000005_004845.wav,fake,4381,4,3.217,LibriTTS,your_tts_simulated,4381_14904_000009_000005,train\real\LibriTTS\1323\1323_149236_000007_000006_000823.wav
fake\vc_simulated\7732\7732_7732_107517_000011_000004_004846.wav,fake,7732,4,15.89,LibriTTS,your_tts_simulated,7732_107517_000011_000004,train\real\LibriTTS\7134\7134_67200_000014_000001_011586.wav
fake\vc_simulated\1165\1165_1165_135216_000034_000003_004847.wav,fake,1165,4,8.498,LibriTTS,your_tts_simulated,1165_135216_000034_000003,train\real\LibriTTS\1112\1112_128136_000013_000001_013901.wav
fake\vc_simulated\2401\2401_2401_144485_000056_000003_004848.wav,fake,2401,4,10.673,LibriTTS,your_tts_simulated,2401_144485_000056_000003,train\real\LibriTTS\122\122_121729_000038_000000_011947.wav
fake\vc_simulated\3654\3654_3654_171137_000010_000002_004849.wav,fake,3654,4,9.153,LibriTTS,your_tts_simulated,3654_171137_000010_000002,train\real\LibriTTS\6895\6895_96175_000050_000000_013428.wav
fake\vc_simulated\6620\6620_6620_283138_000023_000007_004850.wav,fake,6620,4,14.946,LibriTTS,your_tts_simulated,6620_283138_000023_000007,train\real\LibriTTS\7416\7416_103126_000055_000002_013417.wav
fake\vc_simulated\100\100_100_121674_000004_000001_004851.wav,fake,100,4,8.481,LibriTTS,your_tts_simulated,100_121674_000004_000001,train\real\LibriTTS\5337\5337_37090_000009_000013_013950.wav
fake\vc_simulated\5333\5333_5333_37092_000012_000004_004852.wav,fake,5333,4,7.921,LibriTTS,your_tts_simulated,5333_37092_000012_000004,train\real\LibriTTS\7868\7868_110705_000004_000001_013165.wav
fake\vc_simulated\4860\4860_4860_13185_000041_000000_004853.wav,fake,4860,4,17.298,LibriTTS,your_tts_simulated,4860_13185_000041_000000,train\real\LibriTTS\323\323_126408_000006_000000_011009.wav
fake\vc_simulated\7766\7766_7766_109658_000005_000003_004854.wav,fake,7766,4,9.474,LibriTTS,your_tts_simulated,7766_109658_000005_000003,train\real\LibriTTS\5189\5189_59288_000020_000001_013333.wav
fake\vc_simulated\1649\1649_1649_68762_000038_000000_004855.wav,fake,1649,4,7.281,LibriTTS,your_tts_simulated,1649_68762_000038_000000,train\real\LibriTTS\1845\1845_145083_000008_000001_001296.wav
fake\vc_simulated\6308\6308_6308_68358_000011_000004_004856.wav,fake,6308,4,12.465,LibriTTS,your_tts_simulated,6308_68358_000011_000004,train\real\LibriTTS\548\548_126959_000005_000000_000730.wav
fake\vc_simulated\1638\1638_1638_84447_000047_000000_004857.wav,fake,1638,4,9.105,LibriTTS,your_tts_simulated,1638_84447_000047_000000,train\real\LibriTTS\1322\1322_137588_000010_000009_012244.wav
fake\vc_simulated\2960\2960_2960_155151_000027_000001_004858.wav,fake,2960,4,9.617,LibriTTS,your_tts_simulated,2960_155151_000027_000001,train\real\LibriTTS\711\711_187466_000034_000000_003764.wav
fake\vc_simulated\2774\2774_2774_131722_000002_000000_004859.wav,fake,2774,4,22.993,LibriTTS,your_tts_simulated,2774_131722_000002_000000,train\real\LibriTTS\288\288_121741_000002_000008_010147.wav
fake\vc_simulated\5337\5337_5337_37090_000028_000000_004860.wav,fake,5337,4,11.121,LibriTTS,your_tts_simulated,5337_37090_000028_000000,train\real\LibriTTS\122\122_121729_000038_000000_011947.wav
fake\vc_simulated\7481\7481_7481_101276_000004_000000_004861.wav,fake,7481,4,5.809,LibriTTS,your_tts_simulated,7481_101276_000004_000000,train\real\LibriTTS\1668\1668_136280_000009_000007_000552.wav
fake\vc_simulated\5672\5672_5672_75791_000005_000016_004862.wav,fake,5672,4,9.201,LibriTTS,your_tts_simulated,5672_75791_000005_000016,train\real\LibriTTS\5588\5588_68188_000102_000001_009919.wav
fake\vc_simulated\1705\1705_1705_142318_000031_000001_004863.wav,fake,1705,4,9.505,LibriTTS,your_tts_simulated,1705_142318_000031_000001,train\real\LibriTTS\323\323_126408_000072_000000_013095.wav
fake\vc_simulated\5935\5935_5935_55927_000006_000001_004864.wav,fake,5935,4,12.113,LibriTTS,your_tts_simulated,5935_55927_000006_000001,train\real\LibriTTS\597\597_127694_000008_000006_006994.wav
fake\vc_simulated\3072\3072_3072_155948_000009_000007_004865.wav,fake,3072,4,11.777,LibriTTS,your_tts_simulated,3072_155948_000009_000007,train\real\LibriTTS\340\340_124368_000029_000001_000309.wav
fake\vc_simulated\1806\1806_1806_143948_000047_000000_004866.wav,fake,1806,4,6.593,LibriTTS,your_tts_simulated,1806_143948_000047_000000,train\real\LibriTTS\6492\6492_68369_000002_000003_012352.wav
fake\vc_simulated\6965\6965_6965_277898_000018_000008_004867.wav,fake,6965,4,6.177,LibriTTS,your_tts_simulated,6965_277898_000018_000008,train\real\LibriTTS\6643\6643_67858_000019_000001_001735.wav
fake\vc_simulated\2045\2045_2045_158081_000042_000000_004868.wav,fake,2045,4,16.785,LibriTTS,your_tts_simulated,2045_158081_000042_000000,train\real\LibriTTS\1849\1849_138063_000012_000000_007921.wav
fake\vc_simulated\345\345_345_1129_000021_000000_004869.wav,fake,345,4,10.897,LibriTTS,your_tts_simulated,345_1129_000021_000000,train\real\LibriTTS\6233\6233_61743_000023_000000_008669.wav
fake\vc_simulated\5635\5635_5635_44582_000025_000002_004870.wav,fake,5635,4,6.593,LibriTTS,your_tts_simulated,5635_44582_000025_000002,train\real\LibriTTS\2775\2775_160958_000081_000001_007329.wav
fake\vc_simulated\6189\6189_6189_21305_000092_000003_004871.wav,fake,6189,4,10.241,LibriTTS,your_tts_simulated,6189_21305_000092_000003,train\real\LibriTTS\5489\5489_65803_000014_000000_010666.wav
fake\vc_simulated\5266\5266_5266_34501_000014_000006_004872.wav,fake,5266,4,10.497,LibriTTS,your_tts_simulated,5266_34501_000014_000006,train\real\LibriTTS\7705\7705_101579_000011_000001_009948.wav
fake\vc_simulated\1313\1313_1313_135020_000064_000000_004873.wav,fake,1313,4,8.161,LibriTTS,your_tts_simulated,1313_135020_000064_000000,train\real\LibriTTS\4044\4044_9010_000043_000000_008968.wav
fake\vc_simulated\7754\7754_7754_105383_000039_000000_004874.wav,fake,7754,4,12.273,LibriTTS,your_tts_simulated,7754_105383_000039_000000,train\real\LibriTTS\7881\7881_105574_000010_000001_007925.wav
fake\vc_simulated\7240\7240_7240_92202_000023_000003_004875.wav,fake,7240,4,7.457,LibriTTS,your_tts_simulated,7240_92202_000023_000003,train\real\LibriTTS\1112\1112_128138_000009_000000_012903.wav
fake\vc_simulated\5186\5186_5186_7793_000034_000002_004876.wav,fake,5186,4,6.321,LibriTTS,your_tts_simulated,5186_7793_000034_000002,train\real\LibriTTS\3119\3119_163519_000040_000002_014059.wav
fake\vc_simulated\1289\1289_1289_288043_000030_000000_004877.wav,fake,1289,4,6.161,LibriTTS,your_tts_simulated,1289_288043_000030_000000,train\real\LibriTTS\1547\1547_130184_000046_000000_005628.wav
fake\vc_simulated\7828\7828_7828_105171_000019_000004_004878.wav,fake,7828,4,9.827,LibriTTS,your_tts_simulated,7828_105171_000019_000004,train\real\LibriTTS\3361\3361_1133_000001_000000_009134.wav
fake\vc_simulated\2769\2769_2769_176263_000041_000000_004879.wav,fake,2769,4,8.386,LibriTTS,your_tts_simulated,2769_176263_000041_000000,train\real\LibriTTS\8329\8329_279775_000035_000001_013246.wav
fake\vc_simulated\3905\3905_3905_172165_000011_000007_004880.wav,fake,3905,4,5.297,LibriTTS,your_tts_simulated,3905_172165_000011_000007,train\real\LibriTTS\8687\8687_216570_000043_000004_002779.wav
fake\vc_simulated\4800\4800_4800_38660_000007_000009_004881.wav,fake,4800,4,13.233,LibriTTS,your_tts_simulated,4800_38660_000007_000009,train\real\LibriTTS\2517\2517_135227_000017_000005_001644.wav
fake\vc_simulated\1060\1060_1060_134451_000008_000000_004882.wav,fake,1060,4,12.002,LibriTTS,your_tts_simulated,1060_134451_000008_000000,train\real\LibriTTS\3379\3379_132592_000039_000001_013677.wav
fake\vc_simulated\5126\5126_5126_34483_000009_000005_004883.wav,fake,5126,4,11.489,LibriTTS,your_tts_simulated,5126_34483_000009_000005,train\real\LibriTTS\8347\8347_258283_000003_000002_001488.wav
fake\vc_simulated\2004\2004_2004_147967_000022_000000_004884.wav,fake,2004,4,4.993,LibriTTS,your_tts_simulated,2004_147967_000022_000000,train\real\LibriTTS\3072\3072_155949_000001_000002_008029.wav
fake\vc_simulated\770\770_770_134592_000019_000000_004885.wav,fake,770,4,8.513,LibriTTS,your_tts_simulated,770_134592_000019_000000,train\real\LibriTTS\2618\2618_138042_000036_000007_009401.wav
fake\vc_simulated\534\534_534_123059_000096_000000_004886.wav,fake,534,4,4.017,LibriTTS,your_tts_simulated,534_123059_000096_000000,train\real\LibriTTS\7962\7962_110061_000006_000001_000945.wav
fake\vc_simulated\5935\5935_5935_55927_000020_000004_004887.wav,fake,5935,4,15.041,LibriTTS,your_tts_simulated,5935_55927_000020_000004,train\real\LibriTTS\8545\8545_287671_000016_000008_012743.wav
fake\vc_simulated\480\480_480_127525_000031_000001_004888.wav,fake,480,4,9.649,LibriTTS,your_tts_simulated,480_127525_000031_000001,train\real\LibriTTS\1913\1913_147989_000004_000002_001049.wav
fake\vc_simulated\5290\5290_5290_26685_000068_000002_004889.wav,fake,5290,4,7.041,LibriTTS,your_tts_simulated,5290_26685_000068_000002,train\real\LibriTTS\1050\1050_134121_000017_000004_002270.wav
fake\vc_simulated\3728\3728_3728_105386_000047_000001_004890.wav,fake,3728,4,5.201,LibriTTS,your_tts_simulated,3728_105386_000047_000001,train\real\LibriTTS\3979\3979_10701_000044_000003_012813.wav
fake\vc_simulated\699\699_699_132866_000010_000003_004891.wav,fake,699,4,6.881,LibriTTS,your_tts_simulated,699_132866_000010_000003,train\real\LibriTTS\5293\5293_82020_000011_000001_009254.wav
fake\vc_simulated\5809\5809_5809_58763_000007_000008_004892.wav,fake,5809,4,6.161,LibriTTS,your_tts_simulated,5809_58763_000007_000008,train\real\LibriTTS\1121\1121_132777_000006_000006_012871.wav
fake\vc_simulated\8591\8591_8591_284444_000036_000002_004893.wav,fake,8591,4,16.833,LibriTTS,your_tts_simulated,8591_284444_000036_000002,train\real\LibriTTS\664\664_129011_000004_000001_013753.wav
fake\vc_simulated\6965\6965_6965_277898_000008_000001_004894.wav,fake,6965,4,13.009,LibriTTS,your_tts_simulated,6965_277898_000008_000001,train\real\LibriTTS\6446\6446_40544_000008_000004_005230.wav
fake\vc_simulated\1806\1806_1806_2536_000021_000001_004895.wav,fake,1806,4,10.705,LibriTTS,your_tts_simulated,1806_2536_000021_000001,train\real\LibriTTS\7445\7445_94526_000026_000004_002330.wav
fake\vc_simulated\7313\7313_7313_91072_000007_000002_004896.wav,fake,7313,4,9.666,LibriTTS,your_tts_simulated,7313_91072_000007_000002,train\real\LibriTTS\2688\2688_144987_000109_000004_005243.wav
fake\vc_simulated\4044\4044_4044_9010_000046_000010_004897.wav,fake,4044,4,14.386,LibriTTS,your_tts_simulated,4044_9010_000046_000010,train\real\LibriTTS\781\781_127518_000014_000001_013926.wav
fake\vc_simulated\1445\1445_1445_139404_000007_000006_004898.wav,fake,1445,4,12.641,LibriTTS,your_tts_simulated,1445_139404_000007_000006,train\real\LibriTTS\3876\3876_174953_000013_000000_014131.wav
fake\vc_simulated\8718\8718_8718_295446_000010_000000_004899.wav,fake,8718,4,10.257,LibriTTS,your_tts_simulated,8718_295446_000010_000000,train\real\LibriTTS\6188\6188_73024_000010_000000_004289.wav
fake\vc_simulated\1226\1226_1226_141270_000012_000004_004900.wav,fake,1226,4,10.289,LibriTTS,your_tts_simulated,1226_141270_000012_000004,train\real\LibriTTS\4438\4438_48513_000004_000001_008072.wav
fake\vc_simulated\1777\1777_1777_142745_000003_000002_004901.wav,fake,1777,4,8.561,LibriTTS,your_tts_simulated,1777_142745_000003_000002,train\real\LibriTTS\6406\6406_88089_000059_000002_014036.wav
fake\vc_simulated\3008\3008_3008_164328_000027_000001_004902.wav,fake,3008,4,10.177,LibriTTS,your_tts_simulated,3008_164328_000027_000001,train\real\LibriTTS\2156\2156_25563_000005_000001_010590.wav
fake\vc_simulated\6555\6555_6555_397_000000_000003_004903.wav,fake,6555,4,7.809,LibriTTS,your_tts_simulated,6555_397_000000_000003,train\real\LibriTTS\5731\5731_50777_000002_000000_001460.wav
fake\vc_simulated\7752\7752_7752_113336_000008_000002_004904.wav,fake,7752,4,6.209,LibriTTS,your_tts_simulated,7752_113336_000008_000002,train\real\LibriTTS\8718\8718_295197_000052_000000_004316.wav
fake\vc_simulated\986\986_986_129388_000060_000005_004905.wav,fake,986,4,4.737,LibriTTS,your_tts_simulated,986_129388_000060_000005,train\real\LibriTTS\323\323_126408_000072_000000_013095.wav
fake\vc_simulated\3482\3482_3482_170453_000031_000000_004906.wav,fake,3482,4,5.377,LibriTTS,your_tts_simulated,3482_170453_000031_000000,train\real\LibriTTS\353\353_128309_000006_000000_008835.wav
fake\vc_simulated\1079\1079_1079_128631_000023_000008_004907.wav,fake,1079,4,6.353,LibriTTS,your_tts_simulated,1079_128631_000023_000008,train\real\LibriTTS\3490\3490_177641_000013_000000_008040.wav
fake\vc_simulated\5266\5266_5266_41151_000068_000002_004908.wav,fake,5266,4,19.794,LibriTTS,your_tts_simulated,5266_41151_000068_000002,train\real\LibriTTS\6014\6014_32856_000015_000008_014414.wav
fake\vc_simulated\7294\7294_7294_92934_000012_000003_004909.wav,fake,7294,4,8.145,LibriTTS,your_tts_simulated,7294_92934_000012_000003,train\real\LibriTTS\1859\1859_145703_000033_000000_013442.wav
fake\vc_simulated\4734\4734_4734_220952_000004_000008_004910.wav,fake,4734,4,11.377,LibriTTS,your_tts_simulated,4734_220952_000004_000008,train\real\LibriTTS\166\166_352_000003_000004_000433.wav
fake\vc_simulated\2230\2230_2230_124587_000040_000007_004911.wav,fake,2230,4,8.865,LibriTTS,your_tts_simulated,2230_124587_000040_000007,train\real\LibriTTS\5809\5809_58763_000007_000010_003712.wav
fake\vc_simulated\6115\6115_6115_58433_000034_000005_004912.wav,fake,6115,4,10.113,LibriTTS,your_tts_simulated,6115_58433_000034_000005,train\real\LibriTTS\2397\2397_162238_000005_000001_009998.wav
fake\vc_simulated\4138\4138_4138_11079_000061_000000_004913.wav,fake,4138,4,8.337,LibriTTS,your_tts_simulated,4138_11079_000061_000000,train\real\LibriTTS\16\16_122828_000033_000000_005366.wav
fake\vc_simulated\6927\6927_6927_86045_000007_000001_004914.wav,fake,6927,4,13.761,LibriTTS,your_tts_simulated,6927_86045_000007_000001,train\real\LibriTTS\5389\5389_4861_000041_000001_010280.wav
fake\vc_simulated\7991\7991_7991_102381_000022_000000_004915.wav,fake,7991,4,4.369,LibriTTS,your_tts_simulated,7991_102381_000022_000000,train\real\LibriTTS\3274\3274_163518_000068_000000_013741.wav
fake\vc_simulated\2319\2319_2319_138631_000011_000000_004916.wav,fake,2319,4,25.489,LibriTTS,your_tts_simulated,2319_138631_000011_000000,train\real\LibriTTS\4335\4335_15081_000018_000012_008094.wav
fake\vc_simulated\3380\3380_3380_6175_000022_000000_004917.wav,fake,3380,4,11.266,LibriTTS,your_tts_simulated,3380_6175_000022_000000,train\real\LibriTTS\70\70_121127_000058_000000_006556.wav
fake\vc_simulated\5909\5909_5909_111961_000019_000000_004918.wav,fake,5909,4,5.841,LibriTTS,your_tts_simulated,5909_111961_000019_000000,train\real\LibriTTS\22\22_121148_000002_000001_010690.wav
fake\vc_simulated\5126\5126_5126_34483_000009_000000_004919.wav,fake,5126,4,12.097,LibriTTS,your_tts_simulated,5126_34483_000009_000000,train\real\LibriTTS\274\274_121392_000003_000001_004370.wav
fake\vc_simulated\100\100_100_122655_000007_000001_004920.wav,fake,100,4,8.001,LibriTTS,your_tts_simulated,100_122655_000007_000001,train\real\LibriTTS\2113\2113_132485_000009_000000_005767.wav
fake\vc_simulated\3914\3914_3914_10088_000031_000007_004921.wav,fake,3914,4,11.553,LibriTTS,your_tts_simulated,3914_10088_000031_000007,train\real\LibriTTS\5975\5975_54006_000044_000003_013544.wav
fake\vc_simulated\7335\7335_7335_290365_000039_000001_004922.wav,fake,7335,4,20.897,LibriTTS,your_tts_simulated,7335_290365_000039_000001,train\real\LibriTTS\1513\1513_140222_000060_000000_008136.wav
fake\vc_simulated\3869\3869_3869_700_000014_000012_004923.wav,fake,3869,4,20.993,LibriTTS,your_tts_simulated,3869_700_000014_000012,train\real\LibriTTS\1054\1054_143005_000107_000000_009889.wav
fake\vc_simulated\699\699_699_132882_000009_000000_004924.wav,fake,699,4,14.753,LibriTTS,your_tts_simulated,699_132882_000009_000000,train\real\LibriTTS\3816\3816_19585_000012_000003_002680.wav
fake\vc_simulated\4945\4945_4945_29092_000008_000008_004925.wav,fake,4945,4,9.201,LibriTTS,your_tts_simulated,4945_29092_000008_000008,train\real\LibriTTS\5672\5672_75791_000005_000005_004021.wav
fake\vc_simulated\3003\3003_3003_14274_000070_000001_004926.wav,fake,3003,4,22.018,LibriTTS,your_tts_simulated,3003_14274_000070_000001,train\real\LibriTTS\7720\7720_105167_000050_000004_004423.wav
fake\vc_simulated\6269\6269_6269_66176_000004_000000_004927.wav,fake,6269,4,11.313,LibriTTS,your_tts_simulated,6269_66176_000004_000000,train\real\LibriTTS\1473\1473_135657_000018_000002_010275.wav
fake\vc_simulated\1777\1777_1777_142750_000013_000000_004928.wav,fake,1777,4,9.841,LibriTTS,your_tts_simulated,1777_142750_000013_000000,train\real\LibriTTS\8028\8028_233366_000015_000001_000410.wav
fake\vc_simulated\3157\3157_3157_68361_000016_000000_004929.wav,fake,3157,4,18.321,LibriTTS,your_tts_simulated,3157_68361_000016_000000,train\real\LibriTTS\8776\8776_270778_000024_000009_009911.wav
fake\vc_simulated\6157\6157_6157_40556_000027_000006_004930.wav,fake,6157,4,13.729,LibriTTS,your_tts_simulated,6157_40556_000027_000006,train\real\LibriTTS\5776\5776_46889_000063_000000_002044.wav
fake\vc_simulated\925\925_925_8157_000013_000002_004931.wav,fake,925,4,13.569,LibriTTS,your_tts_simulated,925_8157_000013_000002,train\real\LibriTTS\666\666_11243_000062_000001_006587.wav
fake\vc_simulated\5123\5123_5123_34572_000014_000002_004932.wav,fake,5123,4,9.169,LibriTTS,your_tts_simulated,5123_34572_000014_000002,train\real\LibriTTS\203\203_132073_000023_000001_013573.wav
fake\vc_simulated\7956\7956_7956_245687_000028_000000_004933.wav,fake,7956,4,7.841,LibriTTS,your_tts_simulated,7956_245687_000028_000000,train\real\LibriTTS\3379\3379_132592_000052_000000_002373.wav
fake\vc_simulated\1422\1422_1422_149735_000005_000004_004934.wav,fake,1422,4,5.441,LibriTTS,your_tts_simulated,1422_149735_000005_000004,train\real\LibriTTS\1337\1337_10674_000006_000001_006650.wav
fake\vc_simulated\7594\7594_7594_101832_000032_000000_004935.wav,fake,7594,4,6.129,LibriTTS,your_tts_simulated,7594_101832_000032_000000,train\real\LibriTTS\2592\2592_5341_000015_000000_014791.wav
fake\vc_simulated\1913\1913_1913_147990_000004_000000_004936.wav,fake,1913,4,13.057,LibriTTS,your_tts_simulated,1913_147990_000004_000000,train\real\LibriTTS\7437\7437_99249_000013_000008_010533.wav
fake\vc_simulated\7240\7240_7240_108066_000027_000000_004937.wav,fake,7240,4,16.001,LibriTTS,your_tts_simulated,7240_108066_000027_000000,train\real\LibriTTS\6643\6643_67858_000035_000002_011138.wav
fake\vc_simulated\7128\7128_7128_84121_000060_000002_004938.wav,fake,7128,4,14.177,LibriTTS,your_tts_simulated,7128_84121_000060_000002,train\real\LibriTTS\724\724_123283_000041_000001_011308.wav
fake\vc_simulated\480\480_480_127525_000001_000005_004939.wav,fake,480,4,8.257,LibriTTS,your_tts_simulated,480_127525_000001_000005,train\real\LibriTTS\7909\7909_106369_000015_000001_005396.wav
fake\vc_simulated\2045\2045_2045_158081_000053_000000_004940.wav,fake,2045,4,5.937,LibriTTS,your_tts_simulated,2045_158081_000053_000000,train\real\LibriTTS\5538\5538_224746_000028_000000_000632.wav
fake\vc_simulated\6235\6235_6235_36641_000048_000003_004941.wav,fake,6235,4,19.01,LibriTTS,your_tts_simulated,6235_36641_000048_000003,train\real\LibriTTS\359\359_133630_000020_000002_010009.wav
fake\vc_simulated\731\731_731_365_000004_000007_004942.wav,fake,731,4,5.313,LibriTTS,your_tts_simulated,731_365_000004_000007,train\real\LibriTTS\1487\1487_133273_000014_000000_001263.wav
fake\vc_simulated\7569\7569_7569_102232_000028_000005_004943.wav,fake,7569,4,9.521,LibriTTS,your_tts_simulated,7569_102232_000028_000005,train\real\LibriTTS\7229\7229_80656_000027_000002_006960.wav
fake\vc_simulated\8066\8066_8066_290047_000010_000001_004944.wav,fake,8066,4,5.153,LibriTTS,your_tts_simulated,8066_290047_000010_000001,train\real\LibriTTS\6686\6686_216563_000039_000004_007899.wav
fake\vc_simulated\6080\6080_6080_58012_000011_000001_004945.wav,fake,6080,4,7.425,LibriTTS,your_tts_simulated,6080_58012_000011_000001,train\real\LibriTTS\5400\5400_34478_000042_000000_004861.wav
fake\vc_simulated\1259\1259_1259_137770_000030_000007_004946.wav,fake,1259,4,5.937,LibriTTS,your_tts_simulated,1259_137770_000030_000007,train\real\LibriTTS\345\345_1119_000052_000003_009731.wav
fake\vc_simulated\2229\2229_2229_152864_000050_000004_004947.wav,fake,2229,4,5.569,LibriTTS,your_tts_simulated,2229_152864_000050_000004,train\real\LibriTTS\580\580_126945_000006_000007_011807.wav
fake\vc_simulated\7484\7484_7484_39971_000009_000006_004948.wav,fake,7484,4,7.425,LibriTTS,your_tts_simulated,7484_39971_000009_000006,train\real\LibriTTS\100\100_121669_000005_000001_011761.wav
