utterance_id,file_path,split,label,duration_sec
25768,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25768.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7421875
25794,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25794.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.98725
25814,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25814.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.861875
25860,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25860.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.70525
25870,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25870.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6845625
25876,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25876.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.61175
2588,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2588.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7159375
25909,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25909.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.897125
2592,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2592.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.687
25929,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25929.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.372125
25946,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25946.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.929875
25978,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25978.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6279375
25981,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25981.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.90975
25990,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25990.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8068125
25997,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25997.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.85075
25999,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file25999.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.975125
26000,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26000.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.67675
26008,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26008.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7635
26032,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26032.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.676125
26048,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26048.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.57575
26072,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26072.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7659375
26076,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26076.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.750875
26081,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26081.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.985625
26086,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26086.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8881875
26092,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26092.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9143125
26095,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26095.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6845625
26097,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26097.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9418125
26098,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26098.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.433625
26113,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26113.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9063125
26119,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26119.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9079375
2612,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2612.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.81225
26124,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26124.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.86475
2613,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9419375
26130,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26130.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.785125
26143,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26143.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9773125
26145,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26145.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.81
26148,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26148.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8516875
26151,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26151.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.83175
26163,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26163.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.62975
26178,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26178.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8760625
26183,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26183.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.96625
26195,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26195.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.996875
26242,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26242.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.88475
26257,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26257.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.735625
26268,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26268.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6578125
2627,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2627.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.836375
2629,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2629.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9818125
263,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file263.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.847625
26308,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26308.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9060625
26309,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26309.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.887125
26310,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26310.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.597375
26312,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26312.wav,train,fake,0.9636281179138322
26312,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26312.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.477875
26322,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26322.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.766125
26329,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26329.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.84575
26332,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26332.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.585
26343,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26343.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.56725
26352,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26352.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9295625
26376,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26376.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8270625
26394,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26394.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.896375
26405,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26405.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9519375
2641,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2641.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9716875
26415,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26415.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6078125
26417,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26417.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.70775
26437,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26437.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7245
26443,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26443.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8845625
26459,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26459.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9050625
26471,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26471.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9219375
26473,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26473.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9455625
2649,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2649.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9969375
26493,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26493.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.98675
26504,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26504.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8295
26519,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26519.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9878125
26535,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26535.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.988
26556,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26556.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7983125
26565,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26565.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6633125
26606,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26606.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9634375
26608,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26608.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.902875
26621,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26621.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5504375
26632,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26632.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.900875
26633,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26633.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.689125
26636,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26636.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8386875
26637,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26637.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9689375
26661,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26661.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.594375
26666,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26666.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.527875
26667,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26667.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9675
26672,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26672.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4283125
26676,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26676.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6346875
2669,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.797625
26699,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26699.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7935625
26707,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26707.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.865875
2672,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2672.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.82425
26723,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26723.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.878875
26727,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26727.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.44375
2673,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2673.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.85425
26738,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26738.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.61225
26743,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26743.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6315
2677,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2677.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8158125
26770,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26770.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8436875
26771,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26771.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5118125
26776,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5613125
26786,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26786.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.688875
26787,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26787.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6593125
26806,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26806.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8445
26820,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26820.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7541875
26825,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26825.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.928
26831,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26831.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9443125
26847,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26847.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8856875
2685,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2685.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8511875
26850,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26850.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7031875
26852,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26852.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7653125
26858,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26858.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5905625
26887,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26887.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.719
26899,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26899.wav,train,fake,0.76
26899,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26899.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5198125
26919,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26919.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9345
26930,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26930.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6603125
26947,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26947.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8805
26948,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26948.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9974375
2697,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2697.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8151875
26976,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26976.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8896875
26977,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26977.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.436375
26978,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26978.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.668375
26982,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26982.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4915
26984,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file26984.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.994125
27,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27.wav,train,fake,0.8554583333333333
27,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4034375
270,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file270.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.64975
27010,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27010.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.85075
27017,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27017.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8328125
27024,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27024.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.924875
27030,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27030.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9261875
27045,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27045.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9798125
27047,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27047.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.829
27055,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27055.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.69075
27068,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27068.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.956
2708,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2708.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9428125
27081,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27081.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8144375
27104,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27104.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.774
27111,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27111.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9845
27126,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27126.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.939125
27127,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27127.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7553125
27130,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27130.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.394875
27137,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27137.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.95025
27143,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27143.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7889375
27144,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27144.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.694125
27162,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27162.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8371875
27168,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27168.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.98175
27171,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27171.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.871625
27180,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27180.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9155
27182,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27182.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9248125
27187,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27187.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7145
27199,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27199.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.67225
27211,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27211.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.915125
27212,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27212.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9555625
2724,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2724.wav,train,fake,0.985
2724,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2724.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8511875
27243,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27243.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7020625
27259,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27259.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.82825
2726,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2726.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9820625
2727,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2727.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9624375
2728,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2728.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.932125
27286,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27286.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9279375
2729,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file2729.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8494375
27295,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27295.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.815375
27297,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27297.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.569125
27311,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27311.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.953
27320,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27320.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9569375
27326,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27326.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6460625
27348,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27348.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.991625
27365,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27365.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7438125
27371,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27371.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.89475
27383,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27383.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.786625
27385,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27385.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.995625
27389,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27389.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7891875
27392,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file27392.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.953875
